"Tcs","Rc_thresholds","Rh_thresholds","first_Tc_reach_days","MAE"
7,-124,139,0,34
7,-125,139,0,34
7,-126,139,0,34
7,-127,139,0,34
7,-128,139,0,34
7,-129,139,0,35
7,-130,139,0,35
7,-131,139,0,35
7,-132,139,0,35
7,-133,139,0,35
7,-134,139,0,35
7,-135,139,0,35
7,-136,139,0,35
7,-137,139,0,35
7,-138,139,0,35
7,-139,139,0,35
7,-140,139,0,35
7,-141,139,0,35
7,-142,139,0,35
7,-143,139,0,35
7,-144,139,0,36
7,-145,139,0,36
7,-146,139,0,36
7,-147,139,0,36
7,-148,139,0,36
7,-149,139,0,36
7,-150,139,0,36
7,-90,140,0,4
7,-91,140,0,4
7,-92,140,0,4
7,-93,140,0,0
7,-94,140,0,0
7,-95,140,0,0
7,-96,140,0,3
7,-97,140,0,27
7,-98,140,0,27
7,-99,140,0,29
7,-100,140,0,29
7,-101,140,0,29
7,-102,140,0,34
7,-103,140,0,34
7,-104,140,0,34
7,-105,140,0,34
7,-106,140,0,34
7,-107,140,0,34
7,-108,140,0,34
7,-109,140,0,34
7,-110,140,0,34
7,-111,140,0,34
7,-112,140,0,34
7,-113,140,0,34
7,-114,140,0,34
7,-115,140,0,34
7,-116,140,0,34
7,-117,140,0,34
7,-118,140,0,34
7,-119,140,0,34
7,-120,140,0,34
7,-121,140,0,34
7,-122,140,0,34
7,-123,140,0,34
