"Tcs","Rc_thresholds","Rh_thresholds","first_Tc_reach_days","MAE","RMSE"
7,-100,165,1,4.25,4.61
7,-101,165,1,4.25,4.61
7,-102,165,1,4.25,4.61
7,-103,165,1,4.25,4.61
7,-104,165,1,4.25,4.61
7,-105,165,1,4.25,4.61
7,-106,165,1,4.25,4.61
7,-107,165,1,4.25,4.61
7,-108,165,1,4.25,4.61
7,-109,165,1,4.25,4.61
7,-110,165,1,4.25,4.61
7,-111,165,1,4.25,4.61
7,-112,165,1,4.25,4.61
7,-113,165,1,4.25,4.61
7,-114,165,1,4.25,4.61
7,-115,165,1,4.25,4.61
7,-116,165,1,4.25,4.61
7,-117,165,1,4.25,4.61
7,-118,165,1,4.25,4.61
7,-119,165,1,4.25,4.61
7,-120,165,1,4.25,4.61
7,-121,165,1,4.25,4.61
7,-122,165,1,4.25,4.61
7,-123,165,1,4.25,4.61
7,-124,165,1,4.25,4.61
7,-125,165,1,4.25,4.61
7,-126,165,1,4.25,4.61
7,-127,165,1,4.25,4.61
7,-128,165,1,4.25,4.61
7,-129,165,1,4.25,4.61
7,-130,165,1,4.25,4.61
7,-131,165,1,4.25,4.61
7,-132,165,1,4.25,4.61
7,-133,165,1,4.25,4.61
7,-134,165,1,4.25,4.61
7,-135,165,1,4.25,4.61
7,-136,165,1,4.25,4.61
7,-137,165,1,4.25,4.61
7,-138,165,1,4.25,4.61
7,-139,165,1,4.25,4.61
7,-140,165,1,4.25,4.61
7,-141,165,1,4.25,4.61
7,-142,165,1,4.25,4.61
7,-143,165,1,4.25,4.61
7,-144,165,1,4.25,4.61
7,-145,165,1,4.25,4.61
7,-146,165,1,4.25,4.61
7,-147,165,1,4.25,4.61
7,-148,165,1,4.25,4.61
7,-149,165,1,4.25,4.61
7,-150,165,1,4.25,4.61
7,-90,166,1,4.375,4.73
7,-91,166,1,4.375,4.73
7,-92,166,1,4.375,4.73
7,-93,166,1,4.375,4.73
7,-94,166,1,4.375,4.73
7,-95,166,1,4.375,4.73
7,-96,166,1,4.375,4.73
7,-97,166,1,4.375,4.73
7,-98,166,1,4.375,4.73
7,-99,166,1,4.375,4.73
7,-100,166,1,4.375,4.73
7,-101,166,1,4.375,4.73
7,-102,166,1,4.375,4.73
7,-103,166,1,4.375,4.73
7,-104,166,1,4.375,4.73
7,-105,166,1,4.375,4.73
7,-106,166,1,4.375,4.73
7,-107,166,1,4.375,4.73
7,-108,166,1,4.375,4.73
7,-109,166,1,4.375,4.73
7,-110,166,1,4.375,4.73
7,-111,166,1,4.375,4.73
7,-112,166,1,4.375,4.73
7,-113,166,1,4.375,4.73
7,-114,166,1,4.375,4.73
7,-115,166,1,4.375,4.73
7,-116,166,1,4.375,4.73
7,-117,166,1,4.375,4.73
7,-118,166,1,4.375,4.73
7,-119,166,1,4.375,4.73
7,-120,166,1,4.375,4.73
7,-121,166,1,4.375,4.73
7,-122,166,1,4.375,4.73
7,-123,166,1,4.375,4.73
7,-124,166,1,4.375,4.73
7,-125,166,1,4.375,4.73
7,-126,166,1,4.375,4.73
7,-127,166,1,4.375,4.73
7,-128,166,1,4.375,4.73
7,-129,166,1,4.375,4.73
7,-130,166,1,4.375,4.73
7,-131,166,1,4.375,4.73
7,-132,166,1,4.375,4.73
7,-133,166,1,4.375,4.73
7,-134,166,1,4.375,4.73
7,-135,166,1,4.375,4.73
7,-136,166,1,4.375,4.73
7,-137,166,1,4.375,4.73
7,-138,166,1,4.375,4.73
7,-139,166,1,4.375,4.73
7,-140,166,1,4.375,4.73
7,-141,166,1,4.375,4.73
7,-142,166,1,4.375,4.73
7,-143,166,1,4.375,4.73
7,-144,166,1,4.375,4.73
7,-145,166,1,4.375,4.73
7,-146,166,1,4.375,4.73
7,-147,166,1,4.375,4.73
7,-148,166,1,4.375,4.73
7,-149,166,1,4.375,4.73
7,-150,166,1,4.375,4.73
7,-90,167,1,4.5,4.873
7,-91,167,1,4.5,4.873
7,-92,167,1,4.5,4.873
7,-93,167,1,4.5,4.873
7,-94,167,1,4.5,4.873
7,-95,167,1,4.5,4.873
7,-96,167,1,4.5,4.873
7,-97,167,1,4.5,4.873
7,-98,167,1,4.5,4.873
7,-99,167,1,4.5,4.873
7,-100,167,1,4.5,4.873
7,-101,167,1,4.5,4.873
7,-102,167,1,4.5,4.873
7,-103,167,1,4.5,4.873
7,-104,167,1,4.5,4.873
7,-105,167,1,4.5,4.873
7,-106,167,1,4.5,4.873
7,-107,167,1,4.5,4.873
7,-108,167,1,4.5,4.873
7,-109,167,1,4.5,4.873
7,-110,167,1,4.5,4.873
7,-111,167,1,4.5,4.873
7,-112,167,1,4.5,4.873
7,-113,167,1,4.5,4.873
7,-114,167,1,4.5,4.873
7,-115,167,1,4.5,4.873
7,-116,167,1,4.5,4.873
7,-117,167,1,4.5,4.873
7,-118,167,1,4.5,4.873
7,-119,167,1,4.5,4.873
7,-120,167,1,4.5,4.873
7,-121,167,1,4.5,4.873
7,-122,167,1,4.5,4.873
7,-123,167,1,4.5,4.873
7,-124,167,1,4.5,4.873
7,-125,167,1,4.5,4.873
7,-126,167,1,4.5,4.873
7,-127,167,1,4.5,4.873
7,-128,167,1,4.5,4.873
7,-129,167,1,4.5,4.873
7,-130,167,1,4.5,4.873
7,-131,167,1,4.5,4.873
7,-132,167,1,4.5,4.873
7,-133,167,1,4.5,4.873
7,-134,167,1,4.5,4.873
7,-135,167,1,4.5,4.873
7,-136,167,1,4.5,4.873
7,-137,167,1,4.5,4.873
7,-138,167,1,4.5,4.873
7,-139,167,1,4.5,4.873
7,-140,167,1,4.5,4.873
7,-141,167,1,4.5,4.873
7,-142,167,1,4.5,4.873
7,-143,167,1,4.5,4.873
7,-144,167,1,4.5,4.873
7,-145,167,1,4.5,4.873
7,-146,167,1,4.5,4.873
7,-147,167,1,4.5,4.873
7,-148,167,1,4.5,4.873
7,-149,167,1,4.5,4.873
7,-150,167,1,4.5,4.873
7,-90,168,1,4.875,5.28
7,-91,168,1,4.875,5.28
7,-92,168,1,4.875,5.28
7,-93,168,1,4.875,5.28
7,-94,168,1,4.875,5.28
7,-95,168,1,4.875,5.28
7,-96,168,1,4.875,5.28
7,-97,168,1,4.875,5.28
7,-98,168,1,4.875,5.28
7,-99,168,1,4.875,5.28
7,-100,168,1,4.875,5.28
7,-101,168,1,4.875,5.28
7,-102,168,1,4.875,5.28
7,-103,168,1,4.875,5.28
7,-104,168,1,4.875,5.28
7,-105,168,1,4.875,5.28
7,-106,168,1,4.875,5.28
7,-107,168,1,4.875,5.28
7,-108,168,1,4.875,5.28
7,-109,168,1,4.875,5.28
7,-110,168,1,4.875,5.28
7,-111,168,1,4.875,5.28
7,-112,168,1,4.875,5.28
7,-113,168,1,4.875,5.28
7,-114,168,1,4.875,5.28
7,-115,168,1,4.875,5.28
7,-116,168,1,4.875,5.28
7,-117,168,1,4.875,5.28
7,-118,168,1,4.875,5.28
7,-119,168,1,4.875,5.28
7,-120,168,1,4.875,5.28
7,-121,168,1,4.875,5.28
7,-122,168,1,4.875,5.28
7,-123,168,1,4.875,5.28
7,-124,168,1,4.875,5.28
7,-125,168,1,4.875,5.28
7,-126,168,1,4.875,5.28
7,-127,168,1,4.875,5.28
7,-128,168,1,4.875,5.28
7,-129,168,1,4.875,5.28
7,-130,168,1,4.875,5.28
7,-131,168,1,4.875,5.28
7,-132,168,1,4.875,5.28
7,-133,168,1,4.875,5.28
7,-134,168,1,4.875,5.28
7,-135,168,1,4.875,5.28
7,-136,168,1,4.875,5.28
7,-137,168,1,4.875,5.28
7,-138,168,1,4.875,5.28
7,-139,168,1,4.875,5.28
7,-140,168,1,4.875,5.28
7,-141,168,1,4.875,5.28
7,-142,168,1,4.875,5.28
7,-143,168,1,4.875,5.28
7,-144,168,1,4.875,5.28
7,-145,168,1,4.875,5.28
7,-146,168,1,4.875,5.28
7,-147,168,1,4.875,5.28
7,-148,168,1,4.875,5.28
7,-149,168,1,4.875,5.28
7,-150,168,1,4.875,5.28
7,-90,169,1,5.125,5.601
7,-91,169,1,5.125,5.601
7,-92,169,1,5.125,5.601
7,-93,169,1,5.125,5.601
7,-94,169,1,5.125,5.601
7,-95,169,1,5.125,5.601
7,-96,169,1,5.125,5.601
7,-97,169,1,5.125,5.601
7,-98,169,1,5.125,5.601
7,-99,169,1,5.125,5.601
7,-100,169,1,5.125,5.601
7,-101,169,1,5.125,5.601
7,-102,169,1,5.125,5.601
7,-103,169,1,5.125,5.601
7,-104,169,1,5.125,5.601
7,-105,169,1,5.125,5.601
7,-106,169,1,5.125,5.601
7,-107,169,1,5.125,5.601
7,-108,169,1,5.125,5.601
7,-109,169,1,5.125,5.601
7,-110,169,1,5.125,5.601
7,-111,169,1,5.125,5.601
7,-112,169,1,5.125,5.601
7,-113,169,1,5.125,5.601
7,-114,169,1,5.125,5.601
7,-115,169,1,5.125,5.601
7,-116,169,1,5.125,5.601
7,-117,169,1,5.125,5.601
7,-118,169,1,5.125,5.601
7,-119,169,1,5.125,5.601
7,-120,169,1,5.125,5.601
7,-121,169,1,5.125,5.601
7,-122,169,1,5.125,5.601
7,-123,169,1,5.125,5.601
7,-124,169,1,5.125,5.601
7,-125,169,1,5.125,5.601
7,-126,169,1,5.125,5.601
7,-127,169,1,5.125,5.601
7,-128,169,1,5.125,5.601
7,-129,169,1,5.125,5.601
7,-130,169,1,5.125,5.601
7,-131,169,1,5.125,5.601
7,-132,169,1,5.125,5.601
7,-133,169,1,5.125,5.601
7,-134,169,1,5.125,5.601
7,-135,169,1,5.125,5.601
7,-136,169,1,5.125,5.601
7,-137,169,1,5.125,5.601
7,-138,169,1,5.125,5.601
7,-139,169,1,5.125,5.601
7,-140,169,1,5.125,5.601
7,-141,169,1,5.125,5.601
7,-142,169,1,5.125,5.601
7,-143,169,1,5.125,5.601
7,-144,169,1,5.125,5.601
7,-145,169,1,5.125,5.601
7,-146,169,1,5.125,5.601
7,-147,169,1,5.125,5.601
7,-148,169,1,5.125,5.601
7,-149,169,1,5.125,5.601
7,-150,169,1,5.125,5.601
7,-90,170,1,5.625,5.969
7,-91,170,1,5.625,5.969
7,-92,170,1,5.625,5.969
7,-93,170,1,5.625,5.969
7,-94,170,1,5.625,5.969
7,-95,170,1,5.625,5.969
7,-96,170,1,5.625,5.969
7,-97,170,1,5.625,5.969
7,-98,170,1,5.625,5.969
7,-99,170,1,5.625,5.969
7,-100,170,1,5.625,5.969
7,-101,170,1,5.625,5.969
7,-102,170,1,5.625,5.969
7,-103,170,1,5.625,5.969
7,-104,170,1,5.625,5.969
7,-105,170,1,5.625,5.969
7,-106,170,1,5.625,5.969
7,-107,170,1,5.625,5.969
7,-108,170,1,5.625,5.969
7,-109,170,1,5.625,5.969
7,-110,170,1,5.625,5.969
7,-111,170,1,5.625,5.969
7,-112,170,1,5.625,5.969
7,-113,170,1,5.625,5.969
7,-114,170,1,5.625,5.969
7,-115,170,1,5.625,5.969
7,-116,170,1,5.625,5.969
7,-117,170,1,5.625,5.969
7,-118,170,1,5.625,5.969
7,-119,170,1,5.625,5.969
7,-120,170,1,5.625,5.969
7,-121,170,1,5.625,5.969
7,-122,170,1,5.625,5.969
7,-123,170,1,5.625,5.969
7,-124,170,1,5.625,5.969
7,-125,170,1,5.625,5.969
7,-126,170,1,5.625,5.969
7,-127,170,1,5.625,5.969
7,-128,170,1,5.625,5.969
7,-129,170,1,5.625,5.969
7,-130,170,1,5.625,5.969
7,-131,170,1,5.625,5.969
7,-132,170,1,5.625,5.969
7,-133,170,1,5.625,5.969
7,-134,170,1,5.625,5.969
7,-135,170,1,5.625,5.969
7,-136,170,1,5.625,5.969
7,-137,170,1,5.625,5.969
7,-138,170,1,5.625,5.969
7,-139,170,1,5.625,5.969
7,-140,170,1,5.625,5.969
7,-141,170,1,5.625,5.969
7,-142,170,1,5.625,5.969
7,-143,170,1,5.625,5.969
7,-144,170,1,5.625,5.969
7,-145,170,1,5.625,5.969
7,-146,170,1,5.625,5.969
7,-147,170,1,5.625,5.969
7,-148,170,1,5.625,5.969
7,-149,170,1,5.625,5.969
7,-150,170,1,5.625,5.969
7,-90,171,1,5.625,5.969
7,-91,171,1,5.625,5.969
7,-92,171,1,5.625,5.969
7,-93,171,1,5.625,5.969
7,-94,171,1,5.625,5.969
7,-95,171,1,5.625,5.969
7,-96,171,1,5.625,5.969
7,-97,171,1,5.625,5.969
7,-98,171,1,5.625,5.969
7,-99,171,1,5.625,5.969
7,-100,171,1,5.625,5.969
7,-101,171,1,5.625,5.969
7,-102,171,1,5.625,5.969
7,-103,171,1,5.625,5.969
7,-104,171,1,5.625,5.969
7,-105,171,1,5.625,5.969
7,-106,171,1,5.625,5.969
7,-107,171,1,5.625,5.969
7,-108,171,1,5.625,5.969
7,-109,171,1,5.625,5.969
7,-110,171,1,5.625,5.969
7,-111,171,1,5.625,5.969
7,-112,171,1,5.625,5.969
7,-113,171,1,5.625,5.969
7,-114,171,1,5.625,5.969
7,-115,171,1,5.625,5.969
7,-116,171,1,5.625,5.969
7,-117,171,1,5.625,5.969
7,-118,171,1,5.625,5.969
7,-119,171,1,5.625,5.969
7,-120,171,1,5.625,5.969
7,-121,171,1,5.625,5.969
7,-122,171,1,5.625,5.969
7,-123,171,1,5.625,5.969
7,-124,171,1,5.625,5.969
7,-125,171,1,5.625,5.969
7,-126,171,1,5.625,5.969
7,-127,171,1,5.625,5.969
7,-128,171,1,5.625,5.969
7,-129,171,1,5.625,5.969
7,-130,171,1,5.625,5.969
7,-131,171,1,5.625,5.969
7,-132,171,1,5.625,5.969
7,-133,171,1,5.625,5.969
7,-134,171,1,5.625,5.969
7,-135,171,1,5.625,5.969
7,-136,171,1,5.625,5.969
7,-137,171,1,5.625,5.969
7,-138,171,1,5.625,5.969
7,-139,171,1,5.625,5.969
7,-140,171,1,5.625,5.969
7,-141,171,1,5.625,5.969
7,-142,171,1,5.625,5.969
7,-143,171,1,5.625,5.969
7,-144,171,1,5.625,5.969
7,-145,171,1,5.625,5.969
7,-146,171,1,5.625,5.969
7,-147,171,1,5.625,5.969
7,-148,171,1,5.625,5.969
7,-149,171,1,5.625,5.969
7,-150,171,1,5.625,5.969
7,-90,172,1,5.625,5.969
7,-91,172,1,5.625,5.969
7,-92,172,1,5.625,5.969
7,-93,172,1,5.625,5.969
7,-94,172,1,5.625,5.969
7,-95,172,1,5.625,5.969
7,-96,172,1,5.625,5.969
7,-97,172,1,5.625,5.969
7,-98,172,1,5.625,5.969
7,-99,172,1,5.625,5.969
7,-100,172,1,5.625,5.969
7,-101,172,1,5.625,5.969
7,-102,172,1,5.625,5.969
7,-103,172,1,5.625,5.969
7,-104,172,1,5.625,5.969
7,-105,172,1,5.625,5.969
7,-106,172,1,5.625,5.969
7,-107,172,1,5.625,5.969
7,-108,172,1,5.625,5.969
7,-109,172,1,5.625,5.969
7,-110,172,1,5.625,5.969
7,-111,172,1,5.625,5.969
7,-112,172,1,5.625,5.969
7,-113,172,1,5.625,5.969
7,-114,172,1,5.625,5.969
7,-115,172,1,5.625,5.969
7,-116,172,1,5.625,5.969
7,-117,172,1,5.625,5.969
7,-118,172,1,5.625,5.969
7,-119,172,1,5.625,5.969
7,-120,172,1,5.625,5.969
7,-121,172,1,5.625,5.969
7,-122,172,1,5.625,5.969
7,-123,172,1,5.625,5.969
7,-124,172,1,5.625,5.969
7,-125,172,1,5.625,5.969
7,-126,172,1,5.625,5.969
7,-127,172,1,5.625,5.969
7,-128,172,1,5.625,5.969
7,-129,172,1,5.625,5.969
7,-130,172,1,5.625,5.969
7,-131,172,1,5.625,5.969
7,-132,172,1,5.625,5.969
7,-133,172,1,5.625,5.969
7,-134,172,1,5.625,5.969
7,-135,172,1,5.625,5.969
7,-136,172,1,5.625,5.969
7,-137,172,1,5.625,5.969
7,-138,172,1,5.625,5.969
7,-139,172,1,5.625,5.969
7,-140,172,1,5.625,5.969
7,-141,172,1,5.625,5.969
7,-142,172,1,5.625,5.969
7,-143,172,1,5.625,5.969
7,-144,172,1,5.625,5.969
7,-145,172,1,5.625,5.969
7,-146,172,1,5.625,5.969
7,-147,172,1,5.625,5.969
7,-148,172,1,5.625,5.969
7,-149,172,1,5.625,5.969
7,-150,172,1,5.625,5.969
7,-90,173,1,5.875,6.255
7,-91,173,1,5.875,6.255
7,-92,173,1,5.875,6.255
7,-93,173,1,5.875,6.255
7,-94,173,1,5.875,6.255
7,-95,173,1,5.875,6.255
7,-96,173,1,5.875,6.255
7,-97,173,1,5.875,6.255
7,-98,173,1,5.875,6.255
7,-99,173,1,5.875,6.255
7,-100,173,1,5.875,6.255
7,-101,173,1,5.875,6.255
7,-102,173,1,5.875,6.255
7,-103,173,1,5.875,6.255
7,-104,173,1,5.875,6.255
7,-105,173,1,5.875,6.255
7,-106,173,1,5.875,6.255
7,-107,173,1,5.875,6.255
7,-108,173,1,5.875,6.255
7,-109,173,1,5.875,6.255
7,-110,173,1,5.875,6.255
7,-111,173,1,5.875,6.255
7,-112,173,1,5.875,6.255
7,-113,173,1,5.875,6.255
7,-114,173,1,5.875,6.255
7,-115,173,1,5.875,6.255
7,-116,173,1,5.875,6.255
7,-117,173,1,5.875,6.255
7,-118,173,1,5.875,6.255
7,-119,173,1,5.875,6.255
7,-120,173,1,5.875,6.255
7,-121,173,1,5.875,6.255
7,-122,173,1,5.875,6.255
7,-123,173,1,5.875,6.255
7,-124,173,1,5.875,6.255
7,-125,173,1,5.875,6.255
7,-126,173,1,5.875,6.255
7,-127,173,1,5.875,6.255
7,-128,173,1,5.875,6.255
7,-129,173,1,5.875,6.255
7,-130,173,1,5.875,6.255
7,-131,173,1,5.875,6.255
7,-132,173,1,5.875,6.255
7,-133,173,1,5.875,6.255
7,-134,173,1,5.875,6.255
7,-135,173,1,5.875,6.255
7,-136,173,1,5.875,6.255
7,-137,173,1,5.875,6.255
7,-138,173,1,5.875,6.255
7,-139,173,1,5.875,6.255
7,-140,173,1,5.875,6.255
7,-141,173,1,5.875,6.255
7,-142,173,1,5.875,6.255
7,-143,173,1,5.875,6.255
7,-144,173,1,5.875,6.255
7,-145,173,1,5.875,6.255
7,-146,173,1,5.875,6.255
7,-147,173,1,5.875,6.255
7,-148,173,1,5.875,6.255
7,-149,173,1,5.875,6.255
7,-150,173,1,5.875,6.255
7,-90,174,1,6.125,6.471
7,-91,174,1,6.125,6.471
7,-92,174,1,6.125,6.471
7,-93,174,1,6.125,6.471
7,-94,174,1,6.125,6.471
7,-95,174,1,6.125,6.471
7,-96,174,1,6.125,6.471
7,-97,174,1,6.125,6.471
7,-98,174,1,6.125,6.471
7,-99,174,1,6.125,6.471
7,-100,174,1,6.125,6.471
7,-101,174,1,6.125,6.471
7,-102,174,1,6.125,6.471
7,-103,174,1,6.125,6.471
7,-104,174,1,6.125,6.471
7,-105,174,1,6.125,6.471
7,-106,174,1,6.125,6.471
7,-107,174,1,6.125,6.471
7,-108,174,1,6.125,6.471
7,-109,174,1,6.125,6.471
7,-110,174,1,6.125,6.471
7,-111,174,1,6.125,6.471
7,-112,174,1,6.125,6.471
7,-113,174,1,6.125,6.471
7,-114,174,1,6.125,6.471
7,-115,174,1,6.125,6.471
7,-116,174,1,6.125,6.471
7,-117,174,1,6.125,6.471
7,-118,174,1,6.125,6.471
7,-119,174,1,6.125,6.471
7,-120,174,1,6.125,6.471
7,-121,174,1,6.125,6.471
7,-122,174,1,6.125,6.471
7,-123,174,1,6.125,6.471
7,-124,174,1,6.125,6.471
7,-125,174,1,6.125,6.471
7,-126,174,1,6.125,6.471
7,-127,174,1,6.125,6.471
7,-128,174,1,6.125,6.471
7,-129,174,1,6.125,6.471
7,-130,174,1,6.125,6.471
7,-131,174,1,6.125,6.471
7,-132,174,1,6.125,6.471
7,-133,174,1,6.125,6.471
7,-134,174,1,6.125,6.471
7,-135,174,1,6.125,6.471
7,-136,174,1,6.125,6.471
7,-137,174,1,6.125,6.471
7,-138,174,1,6.125,6.471
7,-139,174,1,6.125,6.471
7,-140,174,1,6.125,6.471
7,-141,174,1,6.125,6.471
7,-142,174,1,6.125,6.471
7,-143,174,1,6.125,6.471
7,-144,174,1,6.125,6.471
7,-145,174,1,6.125,6.471
7,-146,174,1,6.125,6.471
7,-147,174,1,6.125,6.471
7,-148,174,1,6.125,6.471
7,-149,174,1,6.125,6.471
7,-150,174,1,6.125,6.471
7,-90,175,1,6.25,6.595
7,-91,175,1,6.25,6.595
7,-92,175,1,6.25,6.595
7,-93,175,1,6.25,6.595
7,-94,175,1,6.25,6.595
7,-95,175,1,6.25,6.595
7,-96,175,1,6.25,6.595
7,-97,175,1,6.25,6.595
7,-98,175,1,6.25,6.595
7,-99,175,1,6.25,6.595
7,-100,175,1,6.25,6.595
7,-101,175,1,6.25,6.595
7,-102,175,1,6.25,6.595
7,-103,175,1,6.25,6.595
7,-104,175,1,6.25,6.595
7,-105,175,1,6.25,6.595
7,-106,175,1,6.25,6.595
7,-107,175,1,6.25,6.595
7,-108,175,1,6.25,6.595
7,-109,175,1,6.25,6.595
7,-110,175,1,6.25,6.595
7,-111,175,1,6.25,6.595
7,-112,175,1,6.25,6.595
7,-113,175,1,6.25,6.595
7,-114,175,1,6.25,6.595
7,-115,175,1,6.25,6.595
7,-116,175,1,6.25,6.595
7,-117,175,1,6.25,6.595
7,-118,175,1,6.25,6.595
7,-119,175,1,6.25,6.595
7,-120,175,1,6.25,6.595
7,-121,175,1,6.25,6.595
7,-122,175,1,6.25,6.595
7,-123,175,1,6.25,6.595
7,-124,175,1,6.25,6.595
7,-125,175,1,6.25,6.595
7,-126,175,1,6.25,6.595
7,-127,175,1,6.25,6.595
7,-128,175,1,6.25,6.595
7,-129,175,1,6.25,6.595
7,-130,175,1,6.25,6.595
7,-131,175,1,6.25,6.595
7,-132,175,1,6.25,6.595
7,-133,175,1,6.25,6.595
7,-134,175,1,6.25,6.595
7,-135,175,1,6.25,6.595
7,-136,175,1,6.25,6.595
7,-137,175,1,6.25,6.595
7,-138,175,1,6.25,6.595
7,-139,175,1,6.25,6.595
7,-140,175,1,6.25,6.595
7,-141,175,1,6.25,6.595
7,-142,175,1,6.25,6.595
7,-143,175,1,6.25,6.595
7,-144,175,1,6.25,6.595
7,-145,175,1,6.25,6.595
7,-146,175,1,6.25,6.595
7,-147,175,1,6.25,6.595
7,-148,175,1,6.25,6.595
7,-149,175,1,6.25,6.595
7,-150,175,1,6.25,6.595
7,-90,176,1,6.75,7.176
7,-91,176,1,6.75,7.176
7,-92,176,1,6.75,7.176
7,-93,176,1,6.75,7.176
7,-94,176,1,6.75,7.176
7,-95,176,1,6.75,7.176
7,-96,176,1,6.75,7.176
7,-97,176,1,6.75,7.176
7,-98,176,1,6.75,7.176
7,-99,176,1,6.75,7.176
7,-100,176,1,6.75,7.176
7,-101,176,1,6.75,7.176
7,-102,176,1,6.75,7.176
7,-103,176,1,6.75,7.176
7,-104,176,1,6.75,7.176
7,-105,176,1,6.75,7.176
7,-106,176,1,6.75,7.176
7,-107,176,1,6.75,7.176
7,-108,176,1,6.75,7.176
7,-109,176,1,6.75,7.176
7,-110,176,1,6.75,7.176
7,-111,176,1,6.75,7.176
7,-112,176,1,6.75,7.176
7,-113,176,1,6.75,7.176
7,-114,176,1,6.75,7.176
7,-115,176,1,6.75,7.176
7,-116,176,1,6.75,7.176
7,-117,176,1,6.75,7.176
7,-118,176,1,6.75,7.176
7,-119,176,1,6.75,7.176
7,-120,176,1,6.75,7.176
7,-121,176,1,6.75,7.176
7,-122,176,1,6.75,7.176
7,-123,176,1,6.75,7.176
7,-124,176,1,6.75,7.176
7,-125,176,1,6.75,7.176
7,-126,176,1,6.75,7.176
7,-127,176,1,6.75,7.176
7,-128,176,1,6.75,7.176
7,-129,176,1,6.75,7.176
7,-130,176,1,6.75,7.176
7,-131,176,1,6.75,7.176
7,-132,176,1,6.75,7.176
7,-133,176,1,6.75,7.176
7,-134,176,1,6.75,7.176
7,-135,176,1,6.75,7.176
7,-136,176,1,6.75,7.176
7,-137,176,1,6.75,7.176
7,-138,176,1,6.75,7.176
7,-139,176,1,6.75,7.176
7,-140,176,1,6.75,7.176
7,-141,176,1,6.75,7.176
7,-142,176,1,6.75,7.176
7,-143,176,1,6.75,7.176
7,-144,176,1,6.75,7.176
7,-145,176,1,6.75,7.176
7,-146,176,1,6.75,7.176
7,-147,176,1,6.75,7.176
7,-148,176,1,6.75,7.176
7,-149,176,1,6.75,7.176
7,-150,176,1,6.75,7.176
7,-90,177,1,7.125,7.558
7,-91,177,1,7.125,7.558
7,-92,177,1,7.125,7.558
7,-93,177,1,7.125,7.558
7,-94,177,1,7.125,7.558
7,-95,177,1,7.125,7.558
7,-96,177,1,7.125,7.558
7,-97,177,1,7.125,7.558
7,-98,177,1,7.125,7.558
7,-99,177,1,7.125,7.558
7,-100,177,1,7.125,7.558
7,-101,177,1,7.125,7.558
7,-102,177,1,7.125,7.558
7,-103,177,1,7.125,7.558
7,-104,177,1,7.125,7.558
7,-105,177,1,7.125,7.558
7,-106,177,1,7.125,7.558
7,-107,177,1,7.125,7.558
7,-108,177,1,7.125,7.558
7,-109,177,1,7.125,7.558
7,-110,177,1,7.125,7.558
7,-111,177,1,7.125,7.558
7,-112,177,1,7.125,7.558
7,-113,177,1,7.125,7.558
7,-114,177,1,7.125,7.558
7,-115,177,1,7.125,7.558
7,-116,177,1,7.125,7.558
7,-117,177,1,7.125,7.558
7,-118,177,1,7.125,7.558
7,-119,177,1,7.125,7.558
7,-120,177,1,7.125,7.558
7,-121,177,1,7.125,7.558
7,-122,177,1,7.125,7.558
7,-123,177,1,7.125,7.558
7,-124,177,1,7.125,7.558
7,-125,177,1,7.125,7.558
7,-126,177,1,7.125,7.558
7,-127,177,1,7.125,7.558
7,-128,177,1,7.125,7.558
7,-129,177,1,7.125,7.558
7,-130,177,1,7.125,7.558
7,-131,177,1,7.125,7.558
7,-132,177,1,7.125,7.558
7,-133,177,1,7.125,7.558
7,-134,177,1,7.125,7.558
7,-135,177,1,7.125,7.558
7,-136,177,1,7.125,7.558
7,-137,177,1,7.125,7.558
7,-138,177,1,7.125,7.558
7,-139,177,1,7.125,7.558
7,-140,177,1,7.125,7.558
7,-141,177,1,7.125,7.558
7,-142,177,1,7.125,7.558
7,-143,177,1,7.125,7.558
7,-144,177,1,7.125,7.558
7,-145,177,1,7.125,7.558
7,-146,177,1,7.125,7.558
7,-147,177,1,7.125,7.558
7,-148,177,1,7.125,7.558
7,-149,177,1,7.125,7.558
7,-150,177,1,7.125,7.558
7,-90,178,1,7.375,7.77
7,-91,178,1,7.375,7.77
7,-92,178,1,7.375,7.77
7,-93,178,1,7.375,7.77
7,-94,178,1,7.375,7.77
7,-95,178,1,7.375,7.77
7,-96,178,1,7.375,7.77
7,-97,178,1,7.375,7.77
7,-98,178,1,7.375,7.77
7,-99,178,1,7.375,7.77
7,-100,178,1,7.375,7.77
7,-101,178,1,7.375,7.77
7,-102,178,1,7.375,7.77
7,-103,178,1,7.375,7.77
7,-104,178,1,7.375,7.77
7,-105,178,1,7.375,7.77
7,-106,178,1,7.375,7.77
7,-107,178,1,7.375,7.77
7,-108,178,1,7.375,7.77
7,-109,178,1,7.375,7.77
7,-110,178,1,7.375,7.77
7,-111,178,1,7.375,7.77
7,-112,178,1,7.375,7.77
7,-113,178,1,7.375,7.77
7,-114,178,1,7.375,7.77
7,-115,178,1,7.375,7.77
7,-116,178,1,7.375,7.77
7,-117,178,1,7.375,7.77
7,-118,178,1,7.375,7.77
7,-119,178,1,7.375,7.77
7,-120,178,1,7.375,7.77
7,-121,178,1,7.375,7.77
7,-122,178,1,7.375,7.77
7,-123,178,1,7.375,7.77
7,-124,178,1,7.375,7.77
7,-125,178,1,7.375,7.77
7,-126,178,1,7.375,7.77
