"date","X","id","tmax","tmin","prcp","year","month","day","daily_Cd","daily_Ca","Cd_cumsum","Ca_cumsum","bloom_doy","is_bloom"
"1992-04-24",14116,"GME00127786",24.4,5.6,0,1992,4,24,-0.700000000000001,8.7,-294.296395740506,207.4,NA,0
"1992-04-25",14117,"GME00127786",26.5,10.1,0,1992,4,25,0,11.3,-294.296395740506,218.7,NA,0
"1992-04-26",14118,"GME00127786",25.6,10,3.8,1992,4,26,0,10.8,-294.296395740506,229.5,NA,0
"1992-04-27",14119,"GME00127786",20.6,9.5,1.2,1992,4,27,0,8.05,-294.296395740506,237.55,NA,0
"1992-04-28",14120,"GME00127786",15,9.6,5.2,1992,4,28,0,5.3,-294.296395740506,242.85,NA,0
"1992-04-29",14121,"GME00127786",11.4,6,4.4,1992,4,29,-0.499999999999999,2.2,-294.796395740506,245.05,NA,0
"1992-04-30",14122,"GME00127786",14.2,5,0,1992,4,30,-1,3.6,-295.796395740506,248.65,NA,0
"1993-03-01",14427,"GME00127786",2,-1.5,0,1993,3,1,-0.571428571428571,0,-181.591072634373,43.1,NA,0
"1993-03-02",14428,"GME00127786",7.5,-1.8,0,1993,3,2,-2.7741935483871,0.25,-184.36526618276,43.35,NA,0
"1993-03-03",14429,"GME00127786",0.8,-1.3,1.5,1993,3,3,-0.152380952380952,0,-184.517647135141,43.35,NA,0
"1993-03-04",14430,"GME00127786",-0.4,-2.4,0,1993,3,4,0,0,-184.517647135141,43.35,NA,0
"1993-03-05",14431,"GME00127786",3.6,-7.2,0,1993,3,5,-0.6,0,-185.117647135141,43.35,NA,0
"1993-03-06",14432,"GME00127786",5.1,-0.4,0,1993,3,6,-2.36454545454545,0,-187.482192589687,43.35,NA,0
"1993-03-07",14433,"GME00127786",6.8,2.1,0,1993,3,7,-2.35,0,-189.832192589687,43.35,NA,0
"1993-03-08",14434,"GME00127786",7.5,-0.5,0,1993,3,8,-3.265625,0.25,-193.097817589687,43.6,NA,0
"1993-03-09",14435,"GME00127786",10.5,-1.5,0,1993,3,9,-2.84375,1.75,-195.941567589687,45.35,NA,0
"1993-03-10",14436,"GME00127786",14,-0.2,0,1993,3,10,-3.40140845070423,3.5,-199.342976040391,48.85,NA,0
"1993-03-11",14437,"GME00127786",14.8,0,0,1993,3,11,-3.5,3.9,-202.842976040391,52.75,NA,0
"1993-03-12",14438,"GME00127786",15.5,0.5,0,1993,3,12,-3.25,4.25,-206.092976040391,57,NA,0
"1993-03-13",14439,"GME00127786",15.5,0.2,0,1993,3,13,-3.4,4.25,-209.492976040391,61.25,NA,0
"1993-03-14",14440,"GME00127786",16.5,0,0,1993,3,14,-3.5,4.75,-212.992976040391,66,NA,0
"1993-03-15",14441,"GME00127786",18,4.5,0,1993,3,15,-1.25,5.5,-214.242976040391,71.5,NA,0
"1993-03-16",14442,"GME00127786",18,2,0,1993,3,16,-2.5,5.5,-216.742976040391,77,NA,0
"1993-03-17",14443,"GME00127786",15,10,0,1993,3,17,0,5.5,-216.742976040391,82.5,NA,0
"1993-03-18",14444,"GME00127786",21,4,0,1993,3,18,-1.5,7,-218.242976040391,89.5,NA,0
"1993-03-19",14445,"GME00127786",17.2,7,0,1993,3,19,0,5.1,-218.242976040391,94.6,NA,0
"1993-03-20",14446,"GME00127786",18.2,1.8,0,1993,3,20,-2.6,5.6,-220.842976040391,100.2,NA,0
"1993-03-21",14447,"GME00127786",18,6.2,4.9,1993,3,21,-0.399999999999999,5.5,-221.242976040391,105.7,NA,0
"1993-03-22",14448,"GME00127786",13.5,9.5,10.2,1993,3,22,0,4.5,-221.242976040391,110.2,NA,0
"1993-03-23",14449,"GME00127786",11.5,8,1,1993,3,23,0,2.75,-221.242976040391,112.95,NA,0
"1993-03-24",14450,"GME00127786",9.5,4.7,1.1,1993,3,24,-1.15,1.25,-222.392976040391,114.2,NA,0
"1993-03-25",14451,"GME00127786",8.5,0.5,0,1993,3,25,-3.25,0.75,-225.642976040391,114.95,NA,0
"1993-03-26",14452,"GME00127786",7.5,-0.5,0.8,1993,3,26,-3.265625,0.25,-228.908601040391,115.2,NA,0
"1993-03-27",14453,"GME00127786",7.5,-2.2,0,1993,3,27,-2.64948453608247,0.25,-231.558085576474,115.45,NA,0
"1993-03-28",14454,"GME00127786",6.5,-1.5,0,1993,3,28,-2.640625,0,-234.198710576474,115.45,NA,0
"1993-03-29",14455,"GME00127786",9.5,-4,0,1993,3,29,-2.09259259259259,1.25,-236.291303169066,116.7,NA,0
"1993-03-30",14456,"GME00127786",14,-3.1,0,1993,3,30,-2.23099415204678,3.5,-238.522297321113,120.2,NA,0
"1993-03-31",14457,"GME00127786",19.5,2.1,0,1993,3,31,-2.45,6.25,-240.972297321113,126.45,NA,0
"1993-04-01",14458,"GME00127786",19.7,7.3,5.7,1993,4,1,0,6.5,-240.972297321113,132.95,NA,0
"1993-04-02",14459,"GME00127786",8.8,3.8,2.2,1993,4,2,-1.6,0.9,-242.572297321113,133.85,NA,0
"1993-04-03",14460,"GME00127786",7.6,4.7,0.3,1993,4,3,-1.15,0.3,-243.722297321113,134.15,NA,0
"1993-04-04",14461,"GME00127786",8.4,2,2.3,1993,4,4,-2.5,0.7,-246.222297321113,134.85,NA,0
"1993-04-05",14462,"GME00127786",13.7,0,14.2,1993,4,5,-3.5,3.35,-249.722297321113,138.2,NA,0
"1993-04-06",14463,"GME00127786",14.5,7,11.1,1993,4,6,0,3.75,-249.722297321113,141.95,NA,0
"1993-04-07",14464,"GME00127786",11.8,7.6,1.7,1993,4,7,0,2.7,-249.722297321113,144.65,NA,0
"1993-04-08",14465,"GME00127786",14,7.2,0.7,1993,4,8,0,3.6,-249.722297321113,148.25,NA,0
"1993-04-09",14466,"GME00127786",16.5,2.5,1.1,1993,4,9,-2.25,4.75,-251.972297321113,153,NA,0
"1993-04-10",14467,"GME00127786",15,8.5,11.4,1993,4,10,0,4.75,-251.972297321113,157.75,NA,0
"1993-04-11",14468,"GME00127786",14.8,8,1.3,1993,4,11,0,4.4,-251.972297321113,162.15,NA,0
"1993-04-12",14469,"GME00127786",14.5,6.9,0,1993,4,12,-0.0499999999999989,3.75,-252.022297321113,165.9,NA,0
"1993-04-13",14470,"GME00127786",13.5,3.5,9.9,1993,4,13,-1.75,3.25,-253.772297321113,169.15,NA,0
"1993-04-14",14471,"GME00127786",16.2,4.9,0,1993,4,14,-1.05,4.6,-254.822297321113,173.75,NA,0
"1993-04-15",14472,"GME00127786",15.5,2.2,3.3,1993,4,15,-2.4,4.25,-257.222297321113,178,NA,0
"1993-04-16",14473,"GME00127786",14,5.2,5.5,1993,4,16,-0.899999999999999,3.5,-258.122297321113,181.5,NA,0
"1993-04-17",14474,"GME00127786",15.5,4.5,1.7,1993,4,17,-1.25,4.25,-259.372297321113,185.75,NA,0
"1993-04-18",14475,"GME00127786",16.5,8.5,2.1,1993,4,18,0,5.5,-259.372297321113,191.25,NA,0
"1993-04-19",14476,"GME00127786",18.2,11,0,1993,4,19,0,7.6,-259.372297321113,198.85,NA,0
